"","mean","sd","2.5%","50%","97.5%","Rhat"
"Z[10,7]",9.66513454809248,0.257300482915279,9.21169536333008,9.63945661567104,10.2077450240169,1
"Z[11,7]",9.03265330833063,0.513231905597188,8.0223950294583,9.0402083761604,10.0323472157953,1
"Z[12,7]",8.93057156845871,0.393231301787037,8.19979359520377,8.92241076933062,9.72326995874276,1.01
"Z[13,7]",9.42446696574543,0.333734882157751,8.84033773834427,9.4092839318451,10.112564862607,1.03
"Z[14,7]",9.38227950875332,0.492127934116117,8.39906902987194,9.37598107163895,10.3424100564224,1
"Z[15,7]",10.2186004929429,0.293931488347022,9.70979028704715,10.1931130235495,10.845573176404,1.03
"Z[16,7]",9.29248114817281,0.595304059941699,8.12859510325237,9.30175541677879,10.4591373638911,1.01
"Z[17,7]",9.08510010198793,0.626219610702126,7.87582940208595,9.08354826534439,10.3306349627824,1.01
"Z[18,7]",8.73060871778102,0.635292454489513,7.51306777569899,8.7216808344623,9.97525097284145,1
"Z[19,7]",8.55193871310094,0.6417612268163,7.33174770274814,8.55239755549093,9.81894656242837,1
"Z[20,7]",8.4333926140489,0.657199241288179,7.13259381101613,8.44185489374488,9.71048675614482,1
"Z[21,7]",8.2173292025713,0.663389803184524,6.92503623190634,8.21380040081309,9.49156247854266,1
"Z[22,7]",8.01982461350967,0.714846531198127,6.58258360855407,8.01651193815392,9.41054391694331,1
"Z[23,7]",7.54906873752167,0.781452429799753,6.06084210616156,7.54291220030106,9.09313376998334,1
"Z[24,7]",7.06141496050228,0.752441798033177,5.53657960732915,7.04481439839891,8.53779368003883,1
"Z[25,7]",6.54370554522958,0.669747370987486,5.22513544296578,6.54571744832345,7.87991230954556,1
"Z[26,7]",6.01036944533766,0.4189770144764,5.25023562414628,5.98919366297326,6.85967336100128,1.01
"Z[27,7]",5.69416129203167,0.423053215610378,4.85997654497127,5.7054547924533,6.5076992956115,1.01
"Z[28,7]",6.37509510309801,0.408868752246284,5.61691586486565,6.35991710268912,7.18494369989401,1.01
"Z[29,7]",6.72075007662781,0.525443177669051,5.68546670085784,6.7204217332344,7.74065626491626,1.01
"Z[30,7]",6.42859830733348,0.424041915867385,5.59069538478448,6.43336722594524,7.24872171909098,1.01
"Z[31,7]",7.11578378011384,0.418759062182553,6.30939246219483,7.10681074378951,7.95271276908035,1.01
"Z[32,7]",8.40860915264531,0.509576952130317,7.44529922592945,8.40241562320556,9.41510169079574,1
"Z[33,7]",9.19054295591231,0.343868794853032,8.5597690782165,9.175861431501,9.87866715804961,1.01
"Z[34,7]",9.78249823464142,0.304275026637774,9.23525596228275,9.77466046417862,10.4004070420283,1
"Z[35,7]",9.4164445778271,0.300188925423299,8.87596414059833,9.40576526190787,10.0646744164385,1.01
"Z[36,7]",8.21192059902987,0.398702647004855,7.42609118830649,8.20676106133905,8.97209532430355,1.01
"Z[37,7]",8.77140006170574,0.353454290920488,8.1124851392335,8.76283170384923,9.47957259895125,1.01
"Z[38,7]",9.17996978465128,0.358540420127133,8.52773233008254,9.16373310905175,9.93188179400192,1.01
"Z[39,7]",9.02425524086101,0.51705398391097,7.99085126099651,9.02894247769522,10.0540532542013,1
"Z[40,7]",9.04457683560952,0.377145822227975,8.32432297365176,9.0299474577209,9.77414008869443,1.01
"Z[41,7]",9.25432211745246,0.368429264232614,8.56142453476745,9.24733803992682,9.99684048515937,1
"Z[42,7]",9.69745690833039,0.334893667441608,9.12121400189653,9.66466862682505,10.4097625179304,1.01
"Z[43,7]",9.38492588498845,0.592445928141931,8.21210063669716,9.39215161777778,10.5613872854862,1
"Z[44,7]",9.24253186372602,0.624632574769713,8.04901915751734,9.23870549759366,10.4622914750048,1
"Z[45,7]",9.19407735265125,0.642141044426968,7.94091463490105,9.1859924054599,10.4528425777044,1
"Z[46,7]",9.12687561041421,0.652643333567656,7.86429771915901,9.12461648137241,10.3645043731001,1
"Z[47,7]",9.17476560094977,0.629711772615538,7.95925723709804,9.17286013067,10.3851408908574,1
"Z[48,7]",9.17391974104314,0.569815294699846,8.05389491924296,9.17167634505203,10.2832986759031,1
"Z[49,7]",9.06330745061954,0.399865445065772,8.29151294354241,9.05749967544868,9.84748859082741,1.01
"Z[50,7]",9.36872905921729,0.324723637713209,8.7951530545221,9.34635077288642,10.0454893134726,1
"Z[51,7]",9.13671226894398,0.385458783234083,8.44646977915495,9.11643527333502,9.9663404087986,1.01
"Z[52,7]",8.87161251442882,0.529190823723737,7.84684423246383,8.86931899832839,9.96304255640728,1
"Z[53,7]",8.63000215952894,0.422216689008421,7.86605496885196,8.61429196703346,9.5250075876841,1.01
"Z[54,7]",8.67244951079919,0.603403844192158,7.50014462527889,8.67949556354354,9.8595626944508,1
"Z[55,7]",8.90477627802342,0.643103762517407,7.64591751483484,8.90724438839579,10.1740995784117,1
"Z[56,7]",9.08202222810446,0.659634068254953,7.839930571422,9.08968266275857,10.3983521504335,1
"Z[57,7]",9.16099743757583,0.664721996836152,7.84322798183548,9.16762874986,10.453304238053,1
"Z[58,7]",9.32562417165355,0.658939909413776,8.01259018421498,9.33117339198638,10.6010114410294,1
"Z[59,7]",9.4571558376826,0.658756236516714,8.13130884763583,9.45825718774451,10.750470141122,1
"Z[60,7]",9.6591538030608,0.657719200309441,8.38578191043162,9.66029030110426,10.9811281004723,1
"Z[61,7]",9.67342803761081,0.674617948272122,8.32172984128871,9.66583691193482,10.9941822606582,1
"Z[62,7]",9.72884094861396,0.67112454564922,8.38929171461037,9.72125538968339,11.0729560032512,1
"Z[63,7]",9.94984759104137,0.6822777232363,8.62088155017829,9.95014488824351,11.2886612672807,1
"Z[64,7]",10.1073238665513,0.702450033208032,8.75499426831722,10.1001897226357,11.4836368394115,1
"Z[65,7]",10.1330135451666,0.753317205493113,8.68272986557003,10.1404074036331,11.6206492574258,1
"Z[66,7]",10.1875363745748,0.845244398622273,8.5526181637306,10.1884901473014,11.8168405604065,1
"Z[1,8]",8.02392242664346,0.820581965685553,6.43833966458843,8.01312349874809,9.67275385067301,1
"Z[2,8]",8.37142538044924,0.713050598331346,6.9922959154663,8.35048743354041,9.78995428487819,1
"Z[3,8]",8.84658030262006,0.63943630579847,7.55820567125213,8.84875982273746,10.0743636850428,1.01
"Z[4,8]",9.70777222696152,0.5318429342054,8.65477706653193,9.712205619619,10.7355713010483,1.01
"Z[5,8]",10.8245738106748,0.21996878114889,10.4414795161155,10.8001735818826,11.3351783249295,1.06
"Z[6,8]",10.164352452643,0.328362114285916,9.59039907130103,10.1343466486515,10.9080365098184,1.11
"Z[7,8]",9.40265630615,0.222557226133959,9.0534905386402,9.3711966357174,9.93092800355158,1.07
"Z[8,8]",8.42755585685191,0.3630079480428,7.79343852428489,8.39556832020299,9.2288514737384,1.02
"Z[9,8]",8.47127884283536,0.503784761159046,7.50335862917575,8.47350815751293,9.47748721539525,1.01
"Z[10,8]",9.522185210975,0.264794456023084,9.08258264001276,9.50587662716183,10.0842240196454,1.01
"Z[11,8]",9.23934101036353,0.327053886720529,8.6650050364822,9.2263341988435,9.93257316333483,1.02
"Z[12,8]",9.2436924431208,0.342811902311828,8.6346571420267,9.2226365950518,9.96058341543396,1.02
"Z[13,8]",9.61624577940658,0.253246634112367,9.20563634711205,9.59234847772196,10.1814116581598,1.02
"Z[14,8]",9.01718444195334,0.29498398929017,8.49611411252268,9.00100700212149,9.62404286882519,1.03
"Z[15,8]",8.62365492278825,0.347862098243157,7.93517633676981,8.63159251063519,9.29298609615236,1.01
"Z[16,8]",9.00419882267946,0.209311193196436,8.68493348430327,8.97342160586023,9.49397483243788,1.01
"Z[17,8]",8.64097506789713,0.254800133420689,8.19708178998665,8.62371680589595,9.20503345130084,1.04
"Z[18,8]",7.48730762721612,0.588597206422358,6.34222581243421,7.48360345527455,8.61184392065805,1.02
"Z[19,8]",7.43721458114283,0.617864446394919,6.22915224978355,7.42945989548037,8.65423622842739,1.01
"Z[20,8]",7.54848538741284,0.606585765316154,6.38034551458171,7.54374235749718,8.72833483118046,1
"Z[21,8]",7.59936435765107,0.595181288195201,6.44082835965342,7.58812252164916,8.77589957011715,1
"Z[22,8]",7.48797575919809,0.550235520446555,6.43316788695747,7.48572843524707,8.58652742312011,1
"Z[23,8]",7.20528203663752,0.412534171000709,6.42666576978754,7.1921450488587,8.0505553569876,1.01
"Z[24,8]",6.82001768162898,0.387010890707289,6.08343540235587,6.81426168378271,7.60060125458755,1.01
"Z[25,8]",7.29772662162519,0.32241628736565,6.7257306125479,7.28137269384172,7.96648108129599,1
"Z[26,8]",6.99641294827006,0.377174841326908,6.30427153938068,6.97395313131039,7.78959772568679,1
"Z[27,8]",6.91785414089493,0.37120210568125,6.24938703011239,6.90492568639956,7.70566598289059,1.01
"Z[28,8]",6.68573744574443,0.377524459573984,5.94027709209323,6.68790681279828,7.41501875379531,1.02
"Z[29,8]",6.23697156758492,0.41810708774084,5.42377782312837,6.22467418220589,7.05483394207909,1
"Z[30,8]",6.24877645717728,0.40244434270194,5.52905783869371,6.23228533837394,7.10952450069817,1.01
"Z[31,8]",5.9754935222091,0.562654719988587,4.85997471602902,5.98864405698257,7.06878569955991,1
"Z[32,8]",5.86283404572033,0.408420169196964,5.07042926924715,5.8614076725907,6.6957179852328,1.01
"Z[33,8]",6.84134139860815,0.287965653630485,6.32815520150361,6.82542604453906,7.45302824194801,1.01
"Z[34,8]",6.61934497908566,0.385641750716354,5.85774296719254,6.62403896688673,7.35948131922422,1.02
"Z[35,8]",7.31200630560016,0.293761299999065,6.78267595735922,7.29546289044911,7.93354426091742,1
"Z[36,8]",6.58756822318985,0.39394155162474,5.79248419061959,6.58559047759389,7.3651732544442,1
"Z[37,8]",6.68894295274954,0.387099693981977,5.92149111806679,6.68562946718297,7.42871642169689,1
"Z[38,8]",6.97512904188098,0.500824941930524,5.99691146841002,6.96756982569276,7.97833805000311,1
"Z[39,8]",7.05662838187867,0.402673286042882,6.35442015928422,7.01757759720093,7.90662799708763,1.01
"Z[40,8]",6.76821652406621,0.791597196227743,5.18783974536878,6.77525988956875,8.26856303852471,1.01
"Z[41,8]",6.83192716393176,0.958862043540223,4.9657670715847,6.82652606194176,8.72950711025032,1.01
"Z[42,8]",6.90166361360176,1.08300290315487,4.77619763001602,6.8995405054931,9.04060200589572,1
"Z[43,8]",6.99997384690196,1.20213939193356,4.63730301564117,6.99988576500263,9.38726805865574,1
"Z[44,8]",7.00568628498877,1.27439686307752,4.58896898290738,6.98507681836226,9.55147788882778,1
"Z[45,8]",7.00019538417103,1.33440601600745,4.43025778091242,7.00488373839398,9.62437094122656,1
"Z[46,8]",7.02175805669907,1.37036232965772,4.39459868638922,7.0290062434048,9.71939539270038,1
"Z[47,8]",7.04087543118038,1.38811965461185,4.23120632563249,7.04560395801759,9.76072992088661,1
"Z[48,8]",7.02771873330836,1.39698639179469,4.32475298535031,6.99455533953642,9.80052147281532,1
"Z[49,8]",7.00741242888026,1.40298736819666,4.28653746113131,6.98153881018301,9.80619280893406,1
"Z[50,8]",7.03452622543396,1.39320439144334,4.29078582905248,7.02716144878202,9.80562330228736,1
"Z[51,8]",7.15434008080085,1.33874854717664,4.53690716796417,7.18941279370995,9.80858230121563,1
"Z[52,8]",7.22274861613072,1.28913001010698,4.71413688987299,7.22891843204967,9.74477375456404,1
"Z[53,8]",7.29026978483534,1.21699460933131,4.91102610975908,7.292102311198,9.66314008890207,1
"Z[54,8]",7.37425309462167,1.12016894560043,5.12671258472853,7.36280949511892,9.54679984794409,1
"Z[55,8]",7.40412547011904,1.00265559051981,5.46274100185378,7.39943202728453,9.37673601831676,1
"Z[56,8]",7.46633072462587,1.05955757832521,5.40426480040663,7.46011079951514,9.52808074977527,1
"Z[57,8]",7.4959402548134,1.09165907242827,5.39949906094115,7.49014501119032,9.65611473583276,1
"Z[58,8]",7.56486131419681,1.10092703494836,5.44552861559421,7.55610728092886,9.73461145766271,1
"Z[59,8]",7.61134706218006,1.05133708968613,5.54177773585827,7.60801971295422,9.74993947343802,1
"Z[60,8]",7.72832829840878,0.990933120561225,5.8132726626339,7.71040776481619,9.69077488639309,1
"Z[61,8]",7.84605578837228,0.893610866949066,6.13720657926913,7.84491502136429,9.61582917770514,1
"Z[62,8]",7.8515228732379,0.934112848637175,6.00330457527662,7.84884309579941,9.66867080971283,1
"Z[63,8]",7.95188418836877,1.11762297348782,5.76185904307841,7.94503499701309,10.1712426688909,1
"Z[64,8]",8.082729143707,1.29262207124814,5.5143613958117,8.10354801712323,10.6429363532196,1
"Z[65,8]",8.18463821028411,1.43629142729788,5.36004091518376,8.17054760771051,10.9960183208045,1
"Z[66,8]",8.2455106288395,1.57195600832367,5.22513161980562,8.25188535502408,11.3219706657753,1
"Z[1,9]",5.3974717802745,1.64530494523345,2.12822298541754,5.37995674977903,8.68524775078497,1
"Z[2,9]",5.55376944027511,1.49548031847692,2.58106157963481,5.54254703226765,8.5137230536303,1
"Z[3,9]",5.67998956094949,1.37190504813328,2.99619317717914,5.70180351558493,8.37130913861276,1
"Z[4,9]",5.81095495664814,1.21578597509753,3.48855195242044,5.81620277050329,8.2179148857536,1
"Z[5,9]",5.91086777710286,1.0294137841563,3.91997191815005,5.9246725834633,7.92712953824981,1
"Z[6,9]",6.01329772220748,0.811759652009114,4.46482145770615,6.00663512972861,7.58380289298518,1
"Z[7,9]",6.15510830528301,0.507982015388595,5.26865499359666,6.1157914954005,7.2583426276878,1
"Z[8,9]",6.0842200897666,0.854685570630604,4.43279419762089,6.07270692134867,7.77298552592665,1
"Z[9,9]",6.18780093084981,0.985109924332981,4.30796014254769,6.17241897778161,8.15905834173853,1
"Z[10,9]",6.26151502670727,1.09914117047074,4.10915536176432,6.26305529168738,8.40575084611434,1
"Z[11,9]",6.37146153958895,1.1625687932879,3.96392499090115,6.37824661350432,8.63406357053139,1
"Z[12,9]",6.47341149253996,1.18885736579196,4.10758948631907,6.46642650597875,8.79731146893616,1
"Z[13,9]",6.5726475296036,1.20750226978538,4.20738534597195,6.56954791416828,8.92251780770095,1
"Z[14,9]",6.73955092504064,1.19043210742345,4.37788054508266,6.74251723615742,9.08203235763512,1
"Z[15,9]",6.8817596948157,1.14644362537978,4.62885657353775,6.90016558489268,9.14572012198457,1
"Z[16,9]",7.03320992380746,1.07508448501263,4.90457810225673,7.04459911088412,9.1360168600781,1
"Z[17,9]",7.15497571489047,0.999926457345231,5.15473980810917,7.17171567921858,9.09280537413064,1
"Z[18,9]",7.30213898290455,0.868257585365888,5.56052628528817,7.31531496718006,8.98821236361189,1
"Z[19,9]",7.58604352023383,0.859354328140939,5.85954418801873,7.59680869730475,9.24757205250226,1
"Z[20,9]",7.85473282564113,0.786884414684536,6.27241519598056,7.85871878323005,9.38018298649361,1
"Z[21,9]",8.13835496925687,0.621136168188941,6.9243279084424,8.14104978393017,9.3353072974573,1
"Z[22,9]",8.12478383755166,0.434890679820429,7.30773033053426,8.12425363780838,8.96174488726791,1.01
"Z[23,9]",9.27740881448026,0.318873872248298,8.68155625490016,9.26870497718945,9.93877808204331,1.01
"Z[24,9]",9.85814082736939,0.295840907652351,9.31924233941543,9.84082306265508,10.4931165684611,1
"Z[25,9]",9.73257730251048,0.328492904042812,9.1400980687072,9.71786310602482,10.4221919078646,1
"Z[26,9]",9.39643451164012,0.375119227518748,8.68430315584658,9.39198579323158,10.1621833609682,1.01
"Z[27,9]",9.38361632879707,0.383249554904941,8.65538722845795,9.37827072267939,10.1518893759867,1
"Z[28,9]",9.47314665801211,0.588372464335205,8.33018513301236,9.4715228306803,10.5901233797238,1
"Z[29,9]",9.55029544610328,0.617216913545658,8.34768088382622,9.54008446818521,10.7696880500595,1
"Z[30,9]",9.4933233858541,0.65617577186414,8.22193069813154,9.49052972088928,10.7678953955507,1
"Z[31,9]",9.3938032009867,0.719832539570756,7.93854925671002,9.40023728005448,10.7624849060032,1
"Z[32,9]",9.27033632551115,0.669568522046786,7.94753160318726,9.27198473109543,10.5643884240381,1
"Z[33,9]",9.09554355439385,0.658457311514662,7.80651176118902,9.10184790861224,10.3795160994979,1
"Z[34,9]",9.17305228382995,0.640564768957124,7.92257363225261,9.1807486230651,10.402899795279,1
"Z[35,9]",9.10076189941786,0.643247813619532,7.89258998192239,9.09638969262162,10.3765857858409,1
"Z[36,9]",9.02619486314045,0.65176211918306,7.75259132217494,9.02984048398132,10.3487207543619,1
"Z[37,9]",8.98062886719114,0.659254646364712,7.6900773617004,8.97395832110568,10.2578558803722,1
"Z[38,9]",8.82816857751617,0.671875106701739,7.49850353624581,8.83788565522989,10.1365211156934,1
"Z[39,9]",8.55882143478853,0.726436030278071,7.15144148585278,8.55019007502148,10.0194098782479,1
"Z[40,9]",8.32135105908705,0.690032181172141,6.98516425407879,8.30902186455353,9.69929192771467,1
"Z[41,9]",8.3245863160886,0.677357767425701,6.99481420916237,8.31665016052635,9.63331949286884,1
"Z[42,9]",8.32949200933739,0.668367235742968,6.98485223439619,8.33297338815021,9.60735069336615,1
"Z[43,9]",8.35372323364582,0.664714782117483,7.04223526954478,8.35489097583365,9.63765409013003,1
"Z[44,9]",8.23267938137048,0.675065942753452,6.94034414436016,8.24052244425393,9.57191673501291,1
"Z[45,9]",8.32782380002562,0.7031528704892,6.96140885147512,8.31691728543004,9.74563002466478,1
"Z[46,9]",8.33531950727331,0.784641530448685,6.77546865608768,8.34116640893226,9.88998562395199,1
"Z[47,9]",8.30452174224927,0.973584300229861,6.40264504353026,8.31182393006419,10.1925040101262,1
"Z[48,9]",8.23169829169874,1.13088160676329,6.04655226228919,8.24847090311102,10.3951274107761,1
"Z[49,9]",8.15646646574353,1.26093042081648,5.6830779436746,8.16417646974459,10.6346093424198,1
"Z[50,9]",8.10979512699503,1.34240684921976,5.53518606816975,8.11174524309533,10.77647968922,1
"Z[51,9]",8.19494739292976,1.39958215638864,5.41977400802597,8.18809194357128,10.9650991804164,1
"Z[52,9]",8.20862239164613,1.44663084043164,5.39531553919132,8.21376312091964,11.0310891447635,1
"Z[53,9]",8.2370077278867,1.47690875130847,5.40903062527518,8.26780733302751,11.0866490731169,1
"Z[54,9]",8.25739859283066,1.50510013100608,5.33231455451135,8.28441058216689,11.2684273334979,1
"Z[55,9]",8.24152494896673,1.5453120040096,5.18454594251345,8.2593807620109,11.2093378975504,1
"Z[56,9]",8.23048274094136,1.57228979264493,5.26372073474896,8.20441290877954,11.2656346321044,1
"Z[57,9]",8.18639971157518,1.5507390890102,5.19215881238382,8.22203463666348,11.1972719180075,1
"Z[58,9]",8.17360016702198,1.54786370395943,5.17764480775755,8.16126992315232,11.2188207569744,1
"Z[59,9]",8.18489048041098,1.53171805035245,5.23883414079074,8.17418823632396,11.2403842072749,1
"Z[60,9]",8.23845353443752,1.48110377200674,5.33118552114371,8.23152574011429,11.097093252108,1
"Z[61,9]",8.2915152744236,1.42643032256837,5.43113258743574,8.31049817924369,11.0679290656023,1
"Z[62,9]",8.29647055579022,1.35694369872802,5.52536487587,8.31668858810774,10.9842277919501,1
"Z[63,9]",8.33038748115689,1.29244564861378,5.75164527719748,8.32282539729401,10.869472765071,1
"Z[64,9]",8.39385256696899,1.22479775935032,5.97251350744704,8.3865829466454,10.8218256484119,1
"Z[65,9]",8.51187493641203,1.37601766862201,5.70810825208354,8.53654775598964,11.2023117579551,1
"Z[66,9]",8.55345339750132,1.51645318689748,5.51439018527312,8.55579902333544,11.5399158620673,1
"Z[1,10]",8.54768373593311,0.785844904844597,7.02242788530591,8.53815876299775,10.0674473712896,1
"Z[2,10]",8.779908349443,0.6396648224821,7.55727884867627,8.79015109738229,10.0247473250263,1
"Z[3,10]",8.99266847027317,0.311529260309285,8.46274241579749,8.96853559445699,9.68542826446598,1
"Z[4,10]",8.63865938899495,0.57758727601161,7.49378750681377,8.64355717276859,9.78113731280573,1
"Z[5,10]",8.79551396820922,0.552907344255077,7.74185061203558,8.7905408284063,9.88401689531426,1
"Z[6,10]",8.72184876755629,0.455863282526414,7.88506011732802,8.69729782550285,9.6643338664437,1.01
"Z[7,10]",9.38091325808095,0.548820196819023,8.2962719487613,9.38403047857318,10.4734099794723,1
"Z[8,10]",10.1310312092442,0.317228736422794,9.57633884439536,10.1067885288016,10.8370536107482,1.01
"Z[9,10]",9.92325714093902,0.253961600972639,9.50105959872726,9.89421958807949,10.5102596589746,1.02
"Z[10,10]",8.12463922889026,0.419403117083696,7.31277745614603,8.12263783782576,8.94650551601833,1.01
"Z[11,10]",7.78613454235417,0.59894692684757,6.60761754163862,7.79494665643997,8.94874468353453,1
"Z[12,10]",7.76062409840091,0.682537198198493,6.40843892419184,7.76471425945899,9.09174692305909,1
"Z[13,10]",7.7730327017816,0.648480936272677,6.48893061398565,7.77406027498506,9.05336065916011,1
"Z[14,10]",8.12700579854766,0.612811017298372,6.93727115701687,8.1299133083931,9.29486428558961,1
"Z[15,10]",9.03243080752951,0.541406351361153,8.01554708904736,9.02929311738861,10.0856600798459,1
"Z[16,10]",9.93721186195459,0.154232739568072,9.68411591248626,9.92065621785691,10.2800150902073,1.01
"Z[17,10]",7.87508163790894,0.352978596133064,7.22297575241201,7.85667062982875,8.60460509009352,1
"Z[18,10]",6.80048457187846,0.555691028760557,5.67114055105205,6.81021954847782,7.86508282208278,1
"Z[19,10]",6.39487345015924,0.491332953667203,5.49117764916573,6.36690864244156,7.38209257633057,1.02
"Z[20,10]",6.26359401941059,0.700592114540956,4.90258419552992,6.26732012689322,7.61962988183213,1.01
"Z[21,10]",6.33299376551628,0.727913863509319,4.89846229672895,6.34292453756603,7.78812843547437,1
"Z[22,10]",6.5196741139572,0.813558791922588,4.88617850982282,6.5196089636951,8.10227326773151,1
"Z[23,10]",6.76470032597059,0.800822818403236,5.19653994887867,6.76922721077941,8.31666547701951,1
"Z[24,10]",7.03011469436894,0.886965798445279,5.29247546606857,7.04587110685669,8.77869438091218,1
"Z[25,10]",7.26972390386353,0.9008847573205,5.47369736618324,7.27297430306511,9.01267035115665,1
"Z[26,10]",7.47202911737956,0.861402908249032,5.80676267046413,7.46338046999756,9.18336461727708,1
"Z[27,10]",7.71737313109582,0.763633155567553,6.19794497328721,7.70803239379699,9.21900205157606,1
"Z[28,10]",7.93400705134257,0.778900073281856,6.41031516035813,7.94389708955017,9.42794907066068,1
"Z[29,10]",8.0969652857021,0.681221876230996,6.79380839116544,8.0987358440047,9.42380977985999,1
"Z[30,10]",8.32480043923203,0.626125037403721,7.10920392803094,8.32299444252736,9.58079980383988,1
"Z[31,10]",8.5531005419329,0.552867014215157,7.45552577225602,8.55293209768088,9.63244399542889,1
"Z[32,10]",8.68840681611165,0.373296424166341,7.99704131283858,8.67172254425668,9.43955425701979,1
"Z[33,10]",8.38321168075066,0.405954183875076,7.61034243001312,8.37604312441252,9.2198373564346,1
"Z[34,10]",8.51771414039301,0.579397632391278,7.37819361294581,8.51942135819614,9.65730738237286,1
"Z[35,10]",8.39822525701065,0.59582724917288,7.25120910750202,8.3928126576182,9.57144424980788,1
"Z[36,10]",8.03568049760946,0.574062021012997,6.90118320294372,8.04138265395169,9.14652215312077,1
"Z[37,10]",7.58249457281664,0.46753510498748,6.63849826542486,7.58079195189575,8.48757986908019,1
"Z[38,10]",8.10314723842861,0.584875428419,6.94744730824294,8.10658837146465,9.23689723437592,1
"Z[39,10]",8.46460262464312,0.622326851688882,7.25812592295271,8.46950571142159,9.66161884515611,1
"Z[40,10]",8.64189461428209,0.640012413574483,7.38574882309187,8.63289670023748,9.90692852181243,1
"Z[41,10]",8.74188892428193,0.643958347260009,7.48576106387704,8.74854683881298,10.0272654944509,1
"Z[42,10]",8.76043058701082,0.647105522653322,7.49757079339583,8.75473683003063,10.0566058252464,1
"Z[43,10]",8.63424678484678,0.621511448934107,7.43220067056449,8.62306505458647,9.84624294165987,1
"Z[44,10]",8.46550185158344,0.5793274658406,7.33976153364642,8.46890631863499,9.59428658642508,1
"Z[45,10]",8.04116880958304,0.423433052437957,7.21347797227951,8.04016580068313,8.85106370669016,1.01
"Z[46,10]",8.03675168624492,0.580545108724454,6.9067348819732,8.04337911203326,9.13010048326441,1
"Z[47,10]",8.24944410718954,0.625656007036001,7.08256832727428,8.24950729942283,9.46691799643725,1
"Z[48,10]",8.36582817828813,0.64578889355836,7.10159650211694,8.37913467288146,9.60273421400264,1
"Z[49,10]",8.45599084954924,0.664335334646116,7.16599776380492,8.46071648294782,9.79752850309543,1
"Z[50,10]",8.43757270829909,0.663873712758681,7.14049943523719,8.44351286999716,9.75281921896711,1
"Z[51,10]",8.52218092945798,0.646976195584641,7.27883103204598,8.51734686773433,9.80790698776411,1
"Z[52,10]",8.545590852307,0.648132630548435,7.27251210238995,8.52911568480932,9.80439193887119,1
"Z[53,10]",8.63092162355481,0.663131802041876,7.32385773642484,8.62826911510574,9.94310400820256,1
"Z[54,10]",8.75241736286138,0.665018774543835,7.44037834883785,8.74565020311218,10.065984821195,1
"Z[55,10]",8.90010863614644,0.657263344250335,7.5821688370757,8.90092810885237,10.1837979774375,1
"Z[56,10]",8.9681855877428,0.664091262844594,7.66912668934006,8.96651122884054,10.2878238543493,1
"Z[57,10]",9.01317414731803,0.659377292795653,7.69155587869385,9.02309778670217,10.2893769818656,1
"Z[58,10]",9.00226259140624,0.663901052988698,7.68369887296641,9.00514703923896,10.2992739196138,1
"Z[59,10]",9.00244116722575,0.649478052342029,7.72913798374498,8.99425087846567,10.2422734881926,1
"Z[60,10]",9.07146096780471,0.649349952482891,7.80220872373593,9.07030896037972,10.3713325679909,1
"Z[61,10]",9.10446137885215,0.659628936385847,7.82191663603694,9.09336005355047,10.4201243504953,1
"Z[62,10]",9.04096441465168,0.663952283791216,7.7633518668594,9.03370635795865,10.3414757838294,1
"Z[63,10]",9.08423406634798,0.654564598617454,7.82664752266696,9.07096207162127,10.3883303509085,1
"Z[64,10]",9.14819712746553,0.680701520899975,7.84326134031068,9.1459389708764,10.500187093314,1
"Z[65,10]",9.25383096187529,0.725414853197567,7.84284731423099,9.25684543825301,10.7045214760542,1
"Z[66,10]",9.24818587696003,0.825890565870584,7.61024898053869,9.22510634324505,10.8905991258033,1
"Z[1,11]",9.21017148777155,0.823030742720461,7.64502862654102,9.2225133958021,10.8585772763022,1
"Z[2,11]",9.22573559051578,0.718740244497728,7.80166992054691,9.23363776761289,10.5852466436126,1
"Z[3,11]",9.07760395905291,0.675549787597803,7.72896819459054,9.08384372341005,10.4011881827504,1
"Z[4,11]",9.2939701814141,0.647594309338469,8.02099633785061,9.30313110804168,10.5670468357589,1
"Z[5,11]",9.35079964067389,0.612804174371181,8.15962640922537,9.34072573035754,10.5428358616958,1
"Z[6,11]",9.33113906873872,0.566195401474527,8.22846550140443,9.33875934585107,10.4310507555649,1.01
"Z[7,11]",9.76110422380369,0.404500804243302,9.05609391376275,9.73609049626317,10.6579992700256,1.02
"Z[8,11]",9.4311631525712,0.665921572487686,8.12665457217522,9.41809569870674,10.7334799357722,1.01
"Z[9,11]",9.29167906687767,0.647970813925077,8.01391068288844,9.28707550837364,10.5622901390257,1.01
"Z[10,11]",9.56472815429566,0.640721519576101,8.33899414616406,9.55355346260948,10.8387526842198,1
"Z[11,11]",9.69630758734668,0.605464604462896,8.53074632891652,9.69492841067338,10.8540974294862,1
"Z[12,11]",9.94483442131286,0.557157306430155,8.8454614164904,9.93188332700907,11.0497475189308,1
"Z[13,11]",10.3182693771678,0.37019443736058,9.61393192689252,10.3104312268751,11.0514058524827,1.02
"Z[14,11]",10.8650447906752,0.275103793764753,10.3772644365819,10.847621900957,11.4392287594152,1.03
"Z[15,11]",10.7731651751109,0.272106024913208,10.328975907077,10.7446617990415,11.3772455748698,1.04
"Z[16,11]",10.5581072814087,0.222882290196397,10.2356747665423,10.5139468394464,11.0742542803449,1.05
